Step;State;Reward
96; [8.8125, 10.21875, 0.0, 8.75, 0.0, 8.2734375, 1.072265625, 9.609375, 8.7578125, 8.5390625, 0.0, 0.0, 0.0, 0.0, 0.0, 8.453125];1460.0565
97; [9.3125, 9.5, 11.0703125, 9.3046875, 0.0, 8.3046875, 3.392578125, 18.84375, 9.265625, 8.4921875, 0.0, 0.0, 0.0, 7.00390625, 0.0, 8.4921875];3977.2375
98; [0.6865234375, 11.1171875, 9.828125, 0.6865234375, 0.0, 0.0, 9.5078125, 16.3125, 0.6865234375, 0.0, 0.0, 0.0, 0.0, 6.828125, 0.0, 0.0];1928.18
99; [0.7216796875, 8.03125, 9.7734375, 0.72216796875, 0.0, 0.0, 9.4453125, 23.78125, 0.90234375, 0.0, 0.0, 0.0, 0.0, 9.515625, 0.0, 0.0];3141.7524
100; [0.72998046875, 12.3828125, 12.8203125, 0.72998046875, 0.0001430511474609375, 0.0001430511474609375, 11.8671875, 19.015625, 0.583984375, 0.00011444091796875, 0.00011444091796875, 0.0001430511474609375, 0.0001430511474609375, 11.921875, 0.0001430511474609375, 0.0001430511474609375];2795.7698
101; [9.4296875, 11.796875, 10.0390625, 9.515625, 0.0, 0.0, 9.3125, 17.96875, 9.3125, 0.0, 8.6640625, 0.0, 0.0, 8.6796875, 0.0, 0.0];3531.0374
102; [9.5234375, 11.1015625, 9.2890625, 9.5234375, 0.00011444091796875, 0.00011444091796875, 9.3984375, 18.90625, 10.0390625, 0.00011444091796875, 9.5078125, 0.00011444091796875, 0.00011444091796875, 9.5, 0.00011444091796875, 0.00011444091796875];3791.2249
103; [10.484375, 0.03753662109375, 12.40625, 10.359375, 1.5478515625, 0.0, 1.025390625, 10.421875, 9.8828125, 0.0, 9.5234375, 0.0, 0.0, 10.765625, 0.0, 0.0];1666.2572
104; [8.25, 0.85009765625, 6.953125, 8.25, 1.2685546875, 0.00011444091796875, 0.85009765625, 10.375, 10.15625, 0.00011444091796875, 9.5234375, 0.00011444091796875, 0.00011444091796875, 10.7890625, 0.00011444091796875, 0.00011444091796875];1443.0809
105; [8.25, 0.85009765625, 6.953125, 8.25, 1.2685546875, 0.00011444091796875, 0.85009765625, 10.375, 10.15625, 0.00011444091796875, 9.5234375, 0.00011444091796875, 0.00011444091796875, 10.7890625, 0.00011444091796875, 0.00011444091796875];0.0
106; [5.015625, 9.984375, 1.1044921875, 5.01171875, 4.51953125, 0.0, 7.76171875, 16.609375, 12.1328125, 0.0, 11.09375, 0.0, 0.0, 8.6640625, 0.0, 0.0];2819.03
107; [1.099609375, 4.5625, 0.291015625, 1.1015625, 8.4296875, 0.0, 6.8203125, 15.7109375, 9.75, 0.0, 8.8515625, 0.0, 0.0, 8.703125, 0.0, 0.0];0.0
108; [9.703125, 10.6796875, 9.109375, 9.734375, 2.140625, 0.0001430511474609375, 8.40625, 19.15625, 11.7734375, 0.0001430511474609375, 10.765625, 0.0001430511474609375, 0.0001430511474609375, 10.7890625, 0.0001430511474609375, 0.0001430511474609375];4032.2046
109; [9.703125, 10.6796875, 9.109375, 9.734375, 2.140625, 0.0001430511474609375, 8.40625, 19.15625, 11.7734375, 0.0001430511474609375, 10.765625, 0.0001430511474609375, 0.0001430511474609375, 10.7890625, 0.0001430511474609375, 0.0001430511474609375];0.0
110; [9.703125, 10.6796875, 9.109375, 9.734375, 2.140625, 0.0001430511474609375, 8.40625, 19.15625, 11.7734375, 0.0001430511474609375, 10.765625, 0.0001430511474609375, 0.0001430511474609375, 10.7890625, 0.0001430511474609375, 0.0001430511474609375];0.0
111; [9.4609375, 9.3125, 10.953125, 9.5078125, 0.0, 0.0, 9.4609375, 18.84375, 10.1953125, 0.0, 9.4296875, 0.0, 0.0, 9.4453125, 0.0, 0.0];3772.7793
112; [9.5078125, 12.0546875, 9.3359375, 9.5234375, 0.00011444091796875, 0.00011444091796875, 9.4765625, 18.90625, 10.2109375, 0.00011444091796875, 9.421875, 0.00011444091796875, 0.00011444091796875, 9.4609375, 0.00011444091796875, 0.00011444091796875];3832.372
113; [9.40625, 11.296875, 9.484375, 9.421875, 0.0, 0.0, 9.484375, 22.203125, 11.2578125, 0.0, 10.3671875, 0.0, 0.0, 10.4140625, 0.0, 0.0];4742.8643
114; [8.5234375, 11.8203125, 8.1640625, 8.5390625, 0.0001430511474609375, 0.0001430511474609375, 11.6875, 19.84375, 8.953125, 0.0001430511474609375, 8.1484375, 0.0001430511474609375, 0.0001430511474609375, 8.1484375, 0.0001430511474609375, 0.0001430511474609375];3861.026
115; [9.484375, 5.11328125, 14.1640625, 9.515625, 0.0, 0.0, 7.66796875, 17.109375, 10.1015625, 0.0, 9.34375, 0.0, 0.0, 9.375, 0.0, 0.0];3262.3823
116; [9.484375, 5.11328125, 14.1640625, 9.515625, 0.0, 0.0, 7.66796875, 17.109375, 10.1015625, 0.0, 9.34375, 0.0, 0.0, 9.375, 0.0, 0.0];0.0
117; [11.703125, 11.390625, 11.28125, 11.703125, 0.0, 0.0, 11.4453125, 23.109375, 12.4609375, 0.0, 11.65625, 0.0, 0.0, 11.6953125, 0.0, 0.0];5544.8105
118; [9.515625, 10.96875, 9.484375, 9.5234375, 0.0, 0.0, 9.3046875, 18.828125, 9.9296875, 0.0, 9.515625, 0.0, 0.0, 9.53125, 0.0, 0.0];3769.6335
119; [11.875, 15.5, 11.7578125, 11.9140625, 0.0, 0.0, 11.65625, 23.5625, 12.4296875, 0.0, 11.9140625, 0.0, 0.0, 11.9140625, 0.0, 0.0];5939.1846
120; [11.8671875, 1.40625, 13.4921875, 11.8671875, 0.0, 0.0, 5.33984375, 17.1875, 12.4296875, 0.0, 11.859375, 0.0, 0.0, 11.8828125, 0.0, 0.0];3467.812
121; [9.5234375, 0.10858154296875, 9.21875, 9.5234375, 0.0, 0.0, 0.10858154296875, 9.625, 10.03125, 0.0, 9.5234375, 0.0, 0.0, 9.515625, 0.0, 0.0];1376.3025
122; [9.5, 10.625, 8.796875, 9.5078125, 0.0, 0.0, 9.34375, 18.171875, 9.90625, 0.0, 8.7890625, 0.0, 0.0, 8.7890625, 0.0, 0.0];3522.2666
123; [11.8203125, 5.203125, 18.1875, 11.8828125, 0.0, 0.0, 7.73828125, 19.375, 12.5703125, 0.0, 11.640625, 0.0, 0.0, 11.6875, 0.0, 0.0];4402.679
124; [11.8828125, 0.44189453125, 10.9765625, 11.90625, 0.0001430511474609375, 0.0001430511474609375, 0.44189453125, 12.3046875, 12.4375, 0.0001430511474609375, 11.859375, 0.0001430511474609375, 0.0001430511474609375, 11.90625, 0.0001430511474609375, 0.0001430511474609375];2159.7295
125; [11.921875, 4.2578125, 12.78125, 11.90625, 0.0, 0.0, 4.2109375, 16.125, 12.2890625, 0.0, 11.90625, 0.0, 0.0, 11.9453125, 0.0, 0.0];3251.4507
126; [9.484375, 10.3515625, 9.8671875, 9.515625, 0.00011444091796875, 0.00011444091796875, 9.03125, 18.515625, 9.8984375, 0.00011444091796875, 9.5, 0.00011444091796875, 0.00011444091796875, 9.4765625, 0.00011444091796875, 0.00011444091796875];3670.1106
127; [11.78125, 14.1171875, 12.015625, 11.875, 0.0, 0.0, 11.84375, 23.53125, 13.0, 0.0, 11.8203125, 0.0, 0.0, 11.8359375, 0.0, 0.0];5898.253
128; [9.515625, 6.05078125, 6.74609375, 9.3671875, 0.00011444091796875, 0.00011444091796875, 7.38671875, 15.9765625, 9.4296875, 0.00011444091796875, 8.4375, 0.00011444091796875, 0.00011444091796875, 8.3515625, 0.00011444091796875, 0.00011444091796875];2708.5007
129; [11.9140625, 4.09375, 12.21875, 11.90625, 0.0, 0.0, 4.09375, 15.890625, 12.71875, 0.0, 11.8046875, 0.0, 0.0, 11.828125, 0.0, 0.0];3177.5833
130; [9.4453125, 9.4296875, 12.0, 9.515625, 0.00011444091796875, 0.00011444091796875, 8.484375, 17.921875, 10.2578125, 0.00011444091796875, 9.4453125, 0.00011444091796875, 0.00011444091796875, 9.484375, 0.00011444091796875, 0.00011444091796875];3566.0122
131; [11.890625, 15.640625, 16.515625, 11.8984375, 0.0, 0.0, 11.8515625, 23.59375, 12.4609375, 0.0, 11.859375, 0.0, 0.0, 11.8671875, 0.0, 0.0];6186.3193
132; [9.453125, 7.390625, 6.53515625, 9.2890625, 0.00011444091796875, 0.00011444091796875, 8.96875, 17.296875, 9.28125, 0.004734039306640625, 8.21875, 0.00011444091796875, 0.00011444091796875, 8.15625, 0.00011444091796875, 0.00011444091796875];3045.9644
133; [9.3828125, 6.7265625, 9.140625, 9.4453125, 0.0, 0.0, 6.71484375, 15.78125, 9.8671875, 0.0, 9.0625, 0.0, 0.0, 9.078125, 0.0, 0.0];2799.1694
134; [9.5, 9.8359375, 12.40625, 9.4921875, 0.00011444091796875, 0.00011444091796875, 8.8203125, 18.234375, 10.1328125, 0.00011444091796875, 9.4609375, 0.00011444091796875, 0.00011444091796875, 9.421875, 0.00011444091796875, 0.00011444091796875];3677.6492
135; [11.875, 14.90625, 16.203125, 11.890625, 0.0, 0.0, 11.8046875, 23.59375, 12.5, 0.0, 11.8671875, 0.0, 0.0, 11.8515625, 0.0, 0.0];6136.4277
136; [9.3984375, 6.37890625, 5.78515625, 9.2890625, 0.00011444091796875, 0.00011444091796875, 7.984375, 16.203125, 9.109375, 0.00011444091796875, 8.1015625, 0.00011444091796875, 0.00011444091796875, 8.0625, 0.00011444091796875, 0.00011444091796875];2715.6038
137; [8.9296875, 13.25, 8.296875, 8.9296875, 0.0, 0.0, 9.3515625, 17.5625, 9.25, 0.0, 8.2421875, 0.0, 0.0, 8.2578125, 0.0, 0.0];3358.6687
138; [11.71875, 0.392822265625, 11.890625, 11.84375, 0.0, 0.0, 2.439453125, 14.1328125, 12.34375, 0.0, 11.6640625, 0.0, 0.0, 11.671875, 0.0, 0.0];2592.7744
139; [9.5, 9.6796875, 11.921875, 9.5, 0.0, 0.0, 8.859375, 18.25, 10.21875, 0.0, 9.4140625, 0.0, 0.0, 9.4140625, 0.0, 0.0];3658.6865
140; [11.828125, 13.9921875, 11.5859375, 9.484375, 0.0, 0.0, 9.4140625, 23.390625, 12.6953125, 0.0, 11.71875, 0.0, 0.0, 11.71875, 0.0, 0.0];5582.8027
141; [9.515625, 0.00923919677734375, 14.1796875, 9.5078125, 0.0, 0.0, 4.02734375, 13.625, 10.1953125, 0.0, 9.4921875, 0.0, 0.0, 9.5, 0.0, 0.0];2290.2297
142; [8.59375, 1.03515625, 5.15625, 8.4921875, 0.0, 0.0, 1.025390625, 8.1796875, 7.66015625, 0.0, 7.15234375, 0.0, 0.0, 7.109375, 0.0, 0.0];946.96735
143; [8.59375, 1.03515625, 5.15625, 8.4921875, 0.0, 0.0, 1.025390625, 8.1796875, 7.66015625, 0.0, 7.15234375, 0.0, 0.0, 7.109375, 0.0, 0.0];0.0
144; [9.53125, 2.443359375, 10.671875, 9.5234375, 0.0, 0.0, 2.353515625, 11.859375, 9.84375, 0.0, 9.5, 0.0, 0.0, 9.5, 0.0, 0.0];1866.7408
145; [11.8203125, 11.0078125, 8.03125, 11.8671875, 0.0, 0.0, 10.0703125, 21.75, 12.828125, 0.0, 11.7109375, 0.0, 0.0, 11.71875, 0.0, 0.0];4971.9653
146; [5.06640625, 10.359375, 9.453125, 4.9296875, 0.00011444091796875, 0.00011444091796875, 9.421875, 13.2734375, 4.265625, 0.00011444091796875, 3.8359375, 0.00011444091796875, 0.00011444091796875, 3.93359375, 0.00011444091796875, 0.00011444091796875];1806.0267
147; [11.8828125, 11.671875, 12.53125, 11.8984375, 0.0, 0.0, 11.59375, 23.484375, 12.890625, 0.0, 11.8984375, 0.0, 0.0, 11.859375, 0.0, 0.0];5787.4697
148; [9.328125, 11.2109375, 5.62109375, 9.296875, 0.00011444091796875, 0.00011444091796875, 9.2734375, 17.359375, 8.765625, 0.00011444091796875, 8.0859375, 0.00011444091796875, 0.00011444091796875, 7.98828125, 0.00011444091796875, 0.00011444091796875];3138.84
149; [9.5234375, 9.4140625, 10.3515625, 9.53125, 0.0, 0.0, 9.2890625, 18.71875, 10.2578125, 0.0, 9.4453125, 0.0, 0.0, 9.453125, 0.0, 0.0];3725.6296
150; [11.8125, 7.91015625, 16.4375, 11.859375, 0.0001430511474609375, 0.0001430511474609375, 10.15625, 21.953125, 12.6328125, 0.0003032684326171875, 11.765625, 0.0001430511474609375, 0.0001430511474609375, 11.84375, 0.0001430511474609375, 0.0001430511474609375];5262.8667
151; [9.4609375, 12.1953125, 11.4453125, 9.515625, 0.0, 0.0, 9.4609375, 18.828125, 10.015625, 0.0, 9.4609375, 0.0, 0.0, 9.46875, 0.0, 0.0];3891.732
152; [11.4296875, 10.1015625, 6.6640625, 11.28125, 0.0001430511474609375, 0.0001430511474609375, 11.8359375, 21.4375, 10.5703125, 0.0001430511474609375, 9.71875, 0.0001430511474609375, 0.0001430511474609375, 9.65625, 0.0001430511474609375, 0.0001430511474609375];4552.12
153; [9.3515625, 8.390625, 9.0546875, 9.484375, 0.0, 0.0, 9.4453125, 18.421875, 9.8203125, 0.0, 9.0625, 0.0, 0.0, 9.0625, 0.0, 0.0];3520.7021
154; [9.3515625, 8.390625, 9.0546875, 9.484375, 0.0, 0.0, 9.4453125, 18.421875, 9.8203125, 0.0, 9.0625, 0.0, 0.0, 9.0625, 0.0, 0.0];0.0
155; [9.515625, 0.7578125, 18.671875, 9.515625, 0.00011444091796875, 0.00011444091796875, 1.640625, 11.53125, 9.8515625, 0.127197265625, 9.609375, 0.00011444091796875, 0.00011444091796875, 9.5, 0.00011444091796875, 0.00011444091796875];1933.1582
156; [11.6953125, 6.5234375, 13.5625, 11.6953125, 0.0, 0.0, 6.54296875, 18.265625, 12.8125, 6.56640625, 18.265625, 0.0, 0.0, 11.7421875, 0.0, 0.0];4410.351
157; [11.6640625, 9.234375, 9.53125, 11.53125, 0.0001430511474609375, 0.0001430511474609375, 7.53515625, 17.046875, 10.46875, 5.3984375, 14.9609375, 0.0001430511474609375, 0.0001430511474609375, 9.5703125, 0.0001430511474609375, 0.0001430511474609375];3750.3787
158; [9.40625, 9.46875, 9.2734375, 9.484375, 0.0, 0.0, 9.2578125, 18.421875, 9.8515625, 1.3818359375, 10.546875, 0.0, 0.0, 9.171875, 0.0, 0.0];3657.7573
159; [11.7734375, 14.8203125, 13.109375, 11.828125, 0.0, 0.0, 11.6015625, 23.21875, 12.3125, 4.81640625, 16.5625, 0.0, 0.0, 11.78125, 0.0, 0.0];6259.2993
160; [11.7265625, 12.6796875, 14.078125, 11.734375, 0.0, 0.0, 11.640625, 23.40625, 12.875, 6.58984375, 18.28125, 0.0, 0.0, 11.7578125, 0.0, 0.0];6450.4624
161; [11.453125, 2.71484375, 7.6953125, 11.25, 0.0, 0.0, 5.63671875, 15.6015625, 10.8359375, 4.5234375, 14.3984375, 0.0, 0.0, 9.6796875, 0.0, 0.0];3020.1218
162; [11.453125, 2.71484375, 7.6953125, 11.25, 0.0, 0.0, 5.63671875, 15.6015625, 10.8359375, 4.5234375, 14.3984375, 0.0, 0.0, 9.6796875, 0.0, 0.0];0.0
163; [11.65625, 12.7265625, 11.1171875, 11.7421875, 0.0, 0.0, 11.6953125, 22.828125, 12.1796875, 3.978515625, 15.203125, 0.0, 0.0, 11.2421875, 0.0, 0.0];5816.8193
164; [11.65625, 12.7265625, 11.1171875, 11.7421875, 0.0, 0.0, 11.6953125, 22.828125, 12.1796875, 3.978515625, 15.203125, 0.0, 0.0, 11.2421875, 0.0, 0.0];0.0
165; [9.4375, 12.0859375, 10.28125, 9.4375, 0.0, 0.0, 9.3671875, 18.75, 9.875, 4.046875, 13.390625, 0.0, 0.0, 9.40625, 0.0, 0.0];4089.0244
166; [9.1796875, 4.86328125, 11.90625, 9.171875, 0.0, 0.0, 7.1796875, 16.4375, 9.921875, 2.50390625, 11.6640625, 0.0, 0.0, 9.1875, 0.0, 0.0];3124.1858
167; [9.1796875, 4.86328125, 11.90625, 9.171875, 0.0, 0.0, 7.1796875, 16.4375, 9.921875, 2.50390625, 11.6640625, 0.0, 0.0, 9.1875, 0.0, 0.0];0.0
168; [7.44921875, 0.73681640625, 8.1796875, 7.57421875, 0.0, 0.0, 0.73681640625, 8.1796875, 7.953125, 0.61474609375, 8.0625, 0.0, 0.0, 7.6015625, 0.0, 0.0];973.7821
169; [11.34375, 10.0703125, 10.71875, 11.484375, 0.0, 0.0, 10.90625, 22.734375, 12.390625, 9.390625, 20.859375, 0.0, 0.0, 11.640625, 0.0, 0.0];6116.4834
170; [9.4765625, 10.3828125, 8.4921875, 9.484375, 0.0, 0.0, 7.95703125, 21.71875, 13.109375, 0.002887725830078125, 11.796875, 0.0, 0.0, 9.4375, 0.0, 0.0];4576.886
171; [6.95703125, 13.6953125, 1.3017578125, 6.46484375, 0.0001430511474609375, 0.0001430511474609375, 11.8359375, 13.2421875, 4.4609375, 0.00011444091796875, 3.8046875, 0.0001430511474609375, 0.0001430511474609375, 4.2265625, 0.0001430511474609375, 0.0001430511474609375];1840.6029
172; [8.734375, 5.01953125, 9.890625, 8.796875, 0.0, 0.0, 5.828125, 15.546875, 9.4765625, 0.0, 8.5703125, 0.0, 0.0, 8.7421875, 0.0, 0.0];2615.4111
173; [8.734375, 5.01953125, 9.890625, 8.796875, 0.0, 0.0, 5.828125, 15.546875, 9.4765625, 0.0, 8.5703125, 0.0, 0.0, 8.7421875, 0.0, 0.0];0.0
174; [8.734375, 5.01953125, 9.890625, 8.796875, 0.0, 0.0, 5.828125, 15.546875, 9.4765625, 0.0, 8.5703125, 0.0, 0.0, 8.7421875, 0.0, 0.0];0.0
175; [11.75, 0.057891845703125, 11.6328125, 11.75, 0.0001430511474609375, 0.0001430511474609375, 0.057891845703125, 11.8046875, 12.046875, 0.0001430511474609375, 11.75, 0.0001430511474609375, 0.0001430511474609375, 11.7890625, 0.0001430511474609375, 0.0001430511474609375];2055.2026
176; [11.75, 4.51171875, 16.421875, 11.90625, 0.0, 0.0, 4.03515625, 15.8515625, 12.4375, 0.0, 11.84375, 0.0, 0.0, 11.828125, 0.0, 0.0];3300.5059
177; [11.78125, 11.3125, 13.375, 11.796875, 0.00011444091796875, 0.0001430511474609375, 9.265625, 23.328125, 12.90625, 0.0001430511474609375, 11.75, 0.0001430511474609375, 0.0001430511474609375, 11.7109375, 0.00011444091796875, 0.00011444091796875];5631.5664
178; [11.78125, 11.3125, 13.375, 11.796875, 0.00011444091796875, 0.0001430511474609375, 9.265625, 23.328125, 12.90625, 0.0001430511474609375, 11.75, 0.0001430511474609375, 0.0001430511474609375, 11.7109375, 0.00011444091796875, 0.00011444091796875];0.0
179; [9.4921875, 10.3359375, 11.3515625, 9.09375, 0.0, 0.0, 9.2890625, 18.15625, 9.296875, 0.0, 11.09375, 0.0, 0.0, 8.90625, 0.0, 0.0];3649.0862
180; [11.8671875, 11.2734375, 11.734375, 11.8984375, 0.0001430511474609375, 0.0001430511474609375, 11.78125, 18.890625, 9.90625, 0.00011444091796875, 9.4921875, 0.0001430511474609375, 0.0001430511474609375, 11.8828125, 0.0001430511474609375, 0.0001430511474609375];4241.2344
181; [11.8671875, 11.2734375, 11.734375, 11.8984375, 0.0001430511474609375, 0.0001430511474609375, 11.78125, 18.890625, 9.90625, 0.00011444091796875, 9.4921875, 0.0001430511474609375, 0.0001430511474609375, 11.8828125, 0.0001430511474609375, 0.0001430511474609375];0.0
182; [9.4453125, 9.5625, 9.8359375, 9.5234375, 0.0, 0.0, 9.484375, 18.890625, 9.90625, 0.0, 9.4921875, 0.0, 0.0, 9.5, 0.0, 0.0];3746.2053
183; [9.515625, 1.919921875, 16.640625, 9.515625, 0.00011444091796875, 0.00011444091796875, 5.22265625, 14.84375, 10.1953125, 0.00011444091796875, 9.4921875, 0.00011444091796875, 0.00011444091796875, 9.5078125, 0.00011444091796875, 0.00011444091796875];2682.2751
184; [8.1484375, 0.0, 11.1953125, 6.39453125, 3.130859375, 0.0, 0.0, 11.8828125, 12.6171875, 0.0, 11.8828125, 0.0, 0.0, 15.3359375, 0.0, 0.0];2010.5918
185; [9.4375, 0.00017833709716796875, 8.7265625, 9.453125, 0.00011444091796875, 0.00011444091796875, 0.00017833709716796875, 8.1875, 8.6484375, 0.00011444091796875, 8.1875, 0.00011444091796875, 0.00011444091796875, 6.375, 0.00011444091796875, 0.00011444091796875];1040.0802
186; [9.4765625, 0.0, 10.5703125, 9.5234375, 0.0, 0.0, 0.0, 9.5078125, 10.0703125, 0.0, 9.5078125, 0.0, 0.0, 9.5234375, 0.0, 0.0];1382.6819
187; [9.53125, 0.97021484375, 9.5234375, 9.53125, 0.00011444091796875, 0.00011444091796875, 0.9609375, 10.4921875, 9.8359375, 0.004734039306640625, 9.5390625, 0.00011444091796875, 0.00011444091796875, 9.53125, 0.00011444091796875, 0.00011444091796875];1520.4257
188; [9.4765625, 7.828125, 9.3046875, 9.4921875, 0.0, 0.0, 7.5390625, 17.03125, 10.078125, 0.0, 9.484375, 0.0, 0.0, 9.4921875, 0.0, 0.0];3174.1096
189; [11.9140625, 17.4375, 11.640625, 11.8671875, 0.0, 0.0, 11.765625, 22.4375, 11.71875, 0.0, 10.671875, 0.0, 0.0, 10.609375, 0.0, 0.0];5543.0796
190; [9.5, 8.8125, 10.5859375, 9.5234375, 0.0, 0.0, 5.84375, 15.3203125, 9.875, 0.0, 9.515625, 0.0, 0.0, 9.515625, 0.0, 0.0];2818.9475
191; [9.5, 8.8125, 10.5859375, 9.5234375, 0.0, 0.0, 5.84375, 15.3203125, 9.875, 0.0, 9.515625, 0.0, 0.0, 9.515625, 0.0, 0.0];0.0
192; [8.0625, 8.4609375, 8.6171875, 8.03125, 0.0, 0.0, 7.94921875, 15.984375, 8.609375, 0.0, 8.0078125, 0.0, 0.0, 8.03125, 0.0, 0.0];2725.433
193; [8.578125, 6.90234375, 11.734375, 8.6171875, 0.00011444091796875, 0.00011444091796875, 9.4453125, 17.90625, 9.25, 0.00011444091796875, 8.421875, 0.00011444091796875, 0.00011444091796875, 8.4375, 0.00011444091796875, 0.00011444091796875];3322.5535
194; [9.4453125, 4.7421875, 15.6796875, 9.515625, 0.0, 0.0, 6.55078125, 16.015625, 9.90625, 0.0, 9.46875, 0.0, 0.0, 9.5078125, 0.0, 0.0];3022.937
195; [11.9140625, 0.0001430511474609375, 10.0625, 11.90625, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 11.8515625, 12.59375, 0.0001430511474609375, 11.8515625, 0.0001430511474609375, 0.0001430511474609375, 11.78125, 0.0001430511474609375, 0.0001430511474609375];2049.7417
196; [9.5234375, 0.0, 8.8828125, 9.5234375, 0.0, 0.0, 0.0, 8.71875, 9.109375, 0.0, 8.71875, 0.0, 0.0, 8.7421875, 0.0, 0.0];1181.1699
